__v,_id,capacity,classification,credit,name,users
22,6471ea1d8c0d64b3c267466c,40,전필,3,Subject-76,"[{""$oid"":""6471ea1d8c0d64b3c26746a2""},{""$oid"":""6471ea1f8c0d64b3c26746ea""},{""$oid"":""6471ea218c0d64b3c267473e""},{""$oid"":""6471ea218c0d64b3c2674742""},{""$oid"":""6471ea218c0d64b3c2674750""},{""$oid"":""6471ea218c0d64b3c267475e""},{""$oid"":""6471ea228c0d64b3c2674776""},{""$oid"":""6471ea228c0d64b3c2674786""},{""$oid"":""6471ea238c0d64b3c267478e""},{""$oid"":""6471ea238c0d64b3c26747a8""},{""$oid"":""6471ea248c0d64b3c26747bc""},{""$oid"":""6471ea248c0d64b3c26747c0""},{""$oid"":""6471ea258c0d64b3c26747dc""},{""$oid"":""6471ea2a8c0d64b3c26748ae""},{""$oid"":""6471ea2f8c0d64b3c267497c""},{""$oid"":""6471ea2f8c0d64b3c2674984""},{""$oid"":""6471ea2f8c0d64b3c2674994""},{""$oid"":""6471ea2f8c0d64b3c2674998""},{""$oid"":""6471ea308c0d64b3c26749bc""},{""$oid"":""6471ea318c0d64b3c26749d2""},{""$oid"":""6471ea318c0d64b3c26749d6""},{""$oid"":""6471ea328c0d64b3c26749f4""},{""$oid"":""6471ea338c0d64b3c2674a2c""},{""$oid"":""6471ea348c0d64b3c2674a50""},{""$oid"":""6471ea348c0d64b3c2674a60""},{""$oid"":""6471ea358c0d64b3c2674a78""},{""$oid"":""6471ea358c0d64b3c2674a94""},{""$oid"":""6471ea368c0d64b3c2674ab8""},{""$oid"":""6471ea378c0d64b3c2674ace""},{""$oid"":""6471ea378c0d64b3c2674ad0""},{""$oid"":""6471ea388c0d64b3c2674b02""},{""$oid"":""6471ea398c0d64b3c2674b22""},{""$oid"":""6471ea398c0d64b3c2674b2c""},{""$oid"":""6471ea398c0d64b3c2674b30""},{""$oid"":""6471ea398c0d64b3c2674b36""},{""$oid"":""6471ea3a8c0d64b3c2674b3e""},{""$oid"":""6471ea3a8c0d64b3c2674b40""}]"
21,6471ea1d8c0d64b3c267466e,32,공교,3,Subject-77,"[{""$oid"":""6471ea1e8c0d64b3c26746c6""},{""$oid"":""6471ea1e8c0d64b3c26746ce""},{""$oid"":""6471ea1e8c0d64b3c26746e0""},{""$oid"":""6471ea208c0d64b3c2674730""},{""$oid"":""6471ea218c0d64b3c2674748""},{""$oid"":""6471ea218c0d64b3c2674756""},{""$oid"":""6471ea228c0d64b3c2674766""},{""$oid"":""6471ea228c0d64b3c267476c""},{""$oid"":""6471ea248c0d64b3c26747b8""},{""$oid"":""6471ea248c0d64b3c26747c0""},{""$oid"":""6471ea278c0d64b3c2674834""},{""$oid"":""6471ea298c0d64b3c2674880""},{""$oid"":""6471ea2c8c0d64b3c267491e""},{""$oid"":""6471ea2e8c0d64b3c267494a""},{""$oid"":""6471ea2f8c0d64b3c2674992""},{""$oid"":""6471ea318c0d64b3c26749ee""},{""$oid"":""6471ea328c0d64b3c26749fc""},{""$oid"":""6471ea328c0d64b3c2674a06""},{""$oid"":""6471ea338c0d64b3c2674a28""},{""$oid"":""6471ea348c0d64b3c2674a58""},{""$oid"":""6471ea358c0d64b3c2674a72""},{""$oid"":""6471ea358c0d64b3c2674a80""},{""$oid"":""6471ea358c0d64b3c2674a90""},{""$oid"":""6471ea368c0d64b3c2674aa2""},{""$oid"":""6471ea378c0d64b3c2674ac8""},{""$oid"":""6471ea378c0d64b3c2674aca""},{""$oid"":""6471ea378c0d64b3c2674ad2""},{""$oid"":""6471ea378c0d64b3c2674ad6""},{""$oid"":""6471ea378c0d64b3c2674adc""},{""$oid"":""6471ea388c0d64b3c2674aea""},{""$oid"":""6471ea388c0d64b3c2674b02""},{""$oid"":""6471ea388c0d64b3c2674b04""}]"
17,6471ea1d8c0d64b3c2674670,27,전필,1,Subject-78,"[{""$oid"":""6471ea1d8c0d64b3c26746b0""},{""$oid"":""6471ea208c0d64b3c2674714""},{""$oid"":""6471ea248c0d64b3c26747bc""},{""$oid"":""6471ea258c0d64b3c26747e4""},{""$oid"":""6471ea258c0d64b3c26747e6""},{""$oid"":""6471ea268c0d64b3c2674818""},{""$oid"":""6471ea268c0d64b3c2674820""},{""$oid"":""6471ea278c0d64b3c267484a""},{""$oid"":""6471ea278c0d64b3c267484c""},{""$oid"":""6471ea288c0d64b3c2674850""},{""$oid"":""6471ea298c0d64b3c267488c""},{""$oid"":""6471ea2c8c0d64b3c26748f8""},{""$oid"":""6471ea2c8c0d64b3c2674916""},{""$oid"":""6471ea2e8c0d64b3c2674968""},{""$oid"":""6471ea318c0d64b3c26749e2""},{""$oid"":""6471ea318c0d64b3c26749e6""},{""$oid"":""6471ea328c0d64b3c26749f6""},{""$oid"":""6471ea328c0d64b3c26749f8""},{""$oid"":""6471ea328c0d64b3c2674a0a""},{""$oid"":""6471ea348c0d64b3c2674a44""},{""$oid"":""6471ea358c0d64b3c2674a72""},{""$oid"":""6471ea358c0d64b3c2674a76""},{""$oid"":""6471ea358c0d64b3c2674a88""},{""$oid"":""6471ea358c0d64b3c2674a92""},{""$oid"":""6471ea368c0d64b3c2674aa0""},{""$oid"":""6471ea368c0d64b3c2674ab2""},{""$oid"":""6471ea378c0d64b3c2674ac8""}]"
24,6471ea1d8c0d64b3c2674672,38,공교,3,Subject-79,"[{""$oid"":""6471ea1d8c0d64b3c26746ac""},{""$oid"":""6471ea1e8c0d64b3c26746d4""},{""$oid"":""6471ea1e8c0d64b3c26746de""},{""$oid"":""6471ea1f8c0d64b3c26746ec""},{""$oid"":""6471ea218c0d64b3c267473e""},{""$oid"":""6471ea218c0d64b3c2674742""},{""$oid"":""6471ea218c0d64b3c2674754""},{""$oid"":""6471ea228c0d64b3c2674760""},{""$oid"":""6471ea228c0d64b3c2674772""},{""$oid"":""6471ea238c0d64b3c2674796""},{""$oid"":""6471ea248c0d64b3c26747cc""},{""$oid"":""6471ea248c0d64b3c26747ce""},{""$oid"":""6471ea248c0d64b3c26747d4""},{""$oid"":""6471ea258c0d64b3c26747fc""},{""$oid"":""6471ea268c0d64b3c2674806""},{""$oid"":""6471ea268c0d64b3c2674824""},{""$oid"":""6471ea278c0d64b3c2674830""},{""$oid"":""6471ea288c0d64b3c2674868""},{""$oid"":""6471ea298c0d64b3c2674882""},{""$oid"":""6471ea298c0d64b3c26748a2""},{""$oid"":""6471ea2a8c0d64b3c26748b0""},{""$oid"":""6471ea2a8c0d64b3c26748ba""},{""$oid"":""6471ea2b8c0d64b3c26748f4""},{""$oid"":""6471ea2c8c0d64b3c267491a""},{""$oid"":""6471ea2e8c0d64b3c267494e""},{""$oid"":""6471ea2f8c0d64b3c267498c""},{""$oid"":""6471ea318c0d64b3c26749ce""},{""$oid"":""6471ea318c0d64b3c26749de""},{""$oid"":""6471ea318c0d64b3c26749ea""},{""$oid"":""6471ea328c0d64b3c26749fa""},{""$oid"":""6471ea358c0d64b3c2674a6c""},{""$oid"":""6471ea358c0d64b3c2674a78""},{""$oid"":""6471ea358c0d64b3c2674a8a""},{""$oid"":""6471ea358c0d64b3c2674a90""},{""$oid"":""6471ea358c0d64b3c2674a94""},{""$oid"":""6471ea368c0d64b3c2674a9a""},{""$oid"":""6471ea368c0d64b3c2674aac""},{""$oid"":""6471ea368c0d64b3c2674aae""}]"
13,6471ea1d8c0d64b3c2674674,20,공교,2,Subject-80,"[{""$oid"":""6471ea208c0d64b3c267472a""},{""$oid"":""6471ea218c0d64b3c2674748""},{""$oid"":""6471ea218c0d64b3c267475c""},{""$oid"":""6471ea228c0d64b3c2674762""},{""$oid"":""6471ea238c0d64b3c2674798""},{""$oid"":""6471ea238c0d64b3c26747a8""},{""$oid"":""6471ea248c0d64b3c26747d6""},{""$oid"":""6471ea248c0d64b3c26747d8""},{""$oid"":""6471ea268c0d64b3c2674816""},{""$oid"":""6471ea298c0d64b3c2674888""},{""$oid"":""6471ea298c0d64b3c267489e""},{""$oid"":""6471ea2b8c0d64b3c26748dc""},{""$oid"":""6471ea2b8c0d64b3c26748e0""},{""$oid"":""6471ea2c8c0d64b3c2674906""},{""$oid"":""6471ea2e8c0d64b3c2674960""},{""$oid"":""6471ea2f8c0d64b3c2674974""},{""$oid"":""6471ea308c0d64b3c26749aa""},{""$oid"":""6471ea308c0d64b3c26749b6""},{""$oid"":""6471ea318c0d64b3c26749e6""},{""$oid"":""6471ea328c0d64b3c26749fc""}]"
16,6471ea1d8c0d64b3c2674676,28,전필,1,Subject-81,"[{""$oid"":""6471ea1f8c0d64b3c26746fe""},{""$oid"":""6471ea208c0d64b3c267471c""},{""$oid"":""6471ea208c0d64b3c267472c""},{""$oid"":""6471ea208c0d64b3c2674732""},{""$oid"":""6471ea218c0d64b3c267473c""},{""$oid"":""6471ea218c0d64b3c267473e""},{""$oid"":""6471ea218c0d64b3c267474c""},{""$oid"":""6471ea218c0d64b3c267474e""},{""$oid"":""6471ea218c0d64b3c267475a""},{""$oid"":""6471ea228c0d64b3c2674764""},{""$oid"":""6471ea238c0d64b3c267478a""},{""$oid"":""6471ea238c0d64b3c2674790""},{""$oid"":""6471ea258c0d64b3c26747dc""},{""$oid"":""6471ea258c0d64b3c26747fc""},{""$oid"":""6471ea268c0d64b3c267480a""},{""$oid"":""6471ea268c0d64b3c2674824""},{""$oid"":""6471ea278c0d64b3c2674834""},{""$oid"":""6471ea278c0d64b3c2674840""},{""$oid"":""6471ea2b8c0d64b3c26748d4""},{""$oid"":""6471ea2d8c0d64b3c2674924""},{""$oid"":""6471ea2d8c0d64b3c2674944""},{""$oid"":""6471ea2e8c0d64b3c2674962""},{""$oid"":""6471ea308c0d64b3c26749a0""},{""$oid"":""6471ea308c0d64b3c26749a4""},{""$oid"":""6471ea308c0d64b3c26749bc""},{""$oid"":""6471ea308c0d64b3c26749c0""},{""$oid"":""6471ea318c0d64b3c26749da""},{""$oid"":""6471ea328c0d64b3c26749fa""}]"
17,6471ea1d8c0d64b3c2674678,28,공교,2,Subject-82,"[{""$oid"":""6471ea1d8c0d64b3c26746bc""},{""$oid"":""6471ea1e8c0d64b3c26746c4""},{""$oid"":""6471ea1e8c0d64b3c26746c8""},{""$oid"":""6471ea208c0d64b3c2674724""},{""$oid"":""6471ea208c0d64b3c2674730""},{""$oid"":""6471ea228c0d64b3c267477c""},{""$oid"":""6471ea228c0d64b3c2674784""},{""$oid"":""6471ea238c0d64b3c267478a""},{""$oid"":""6471ea238c0d64b3c26747ac""},{""$oid"":""6471ea238c0d64b3c26747ae""},{""$oid"":""6471ea248c0d64b3c26747c2""},{""$oid"":""6471ea258c0d64b3c26747fe""},{""$oid"":""6471ea278c0d64b3c2674840""},{""$oid"":""6471ea278c0d64b3c267484c""},{""$oid"":""6471ea2a8c0d64b3c26748be""},{""$oid"":""6471ea2b8c0d64b3c26748e4""},{""$oid"":""6471ea2d8c0d64b3c2674928""},{""$oid"":""6471ea2d8c0d64b3c2674930""},{""$oid"":""6471ea2d8c0d64b3c2674946""},{""$oid"":""6471ea2e8c0d64b3c2674958""},{""$oid"":""6471ea2e8c0d64b3c267496c""},{""$oid"":""6471ea2f8c0d64b3c267498a""},{""$oid"":""6471ea308c0d64b3c26749b6""},{""$oid"":""6471ea308c0d64b3c26749bc""},{""$oid"":""6471ea308c0d64b3c26749c2""},{""$oid"":""6471ea318c0d64b3c26749d2""},{""$oid"":""6471ea328c0d64b3c2674a16""},{""$oid"":""6471ea338c0d64b3c2674a30""}]"
20,6471ea1d8c0d64b3c267467a,38,전필,1,Subject-83,"[{""$oid"":""6471ea1e8c0d64b3c26746d4""},{""$oid"":""6471ea1e8c0d64b3c26746e6""},{""$oid"":""6471ea228c0d64b3c2674770""},{""$oid"":""6471ea228c0d64b3c2674784""},{""$oid"":""6471ea268c0d64b3c267481e""},{""$oid"":""6471ea278c0d64b3c267483e""},{""$oid"":""6471ea278c0d64b3c2674846""},{""$oid"":""6471ea288c0d64b3c2674850""},{""$oid"":""6471ea298c0d64b3c2674896""},{""$oid"":""6471ea2a8c0d64b3c26748ac""},{""$oid"":""6471ea2a8c0d64b3c26748b6""},{""$oid"":""6471ea2b8c0d64b3c26748e0""},{""$oid"":""6471ea2b8c0d64b3c26748e6""},{""$oid"":""6471ea2c8c0d64b3c26748fc""},{""$oid"":""6471ea2c8c0d64b3c2674904""},{""$oid"":""6471ea2c8c0d64b3c2674914""},{""$oid"":""6471ea2c8c0d64b3c2674916""},{""$oid"":""6471ea2d8c0d64b3c267493c""},{""$oid"":""6471ea2e8c0d64b3c2674954""},{""$oid"":""6471ea2f8c0d64b3c2674986""},{""$oid"":""6471ea308c0d64b3c26749ae""},{""$oid"":""6471ea308c0d64b3c26749c2""},{""$oid"":""6471ea338c0d64b3c2674a26""},{""$oid"":""6471ea348c0d64b3c2674a5e""},{""$oid"":""6471ea358c0d64b3c2674a70""},{""$oid"":""6471ea358c0d64b3c2674a80""},{""$oid"":""6471ea368c0d64b3c2674aa8""},{""$oid"":""6471ea378c0d64b3c2674ac0""},{""$oid"":""6471ea378c0d64b3c2674ac2""},{""$oid"":""6471ea388c0d64b3c2674aee""},{""$oid"":""6471ea388c0d64b3c2674af2""},{""$oid"":""6471ea388c0d64b3c2674af4""},{""$oid"":""6471ea388c0d64b3c2674af6""},{""$oid"":""6471ea398c0d64b3c2674b3a""},{""$oid"":""6471ea3a8c0d64b3c2674b3c""},{""$oid"":""6471ea3a8c0d64b3c2674b3e""}]"
21,6471ea1d8c0d64b3c267467c,27,일교,3,Subject-84,"[{""$oid"":""6471ea1d8c0d64b3c26746a4""},{""$oid"":""6471ea1e8c0d64b3c26746c6""},{""$oid"":""6471ea1f8c0d64b3c26746e8""},{""$oid"":""6471ea1f8c0d64b3c26746ea""},{""$oid"":""6471ea1f8c0d64b3c2674704""},{""$oid"":""6471ea208c0d64b3c2674730""},{""$oid"":""6471ea218c0d64b3c267474e""},{""$oid"":""6471ea228c0d64b3c2674782""},{""$oid"":""6471ea238c0d64b3c267478e""},{""$oid"":""6471ea238c0d64b3c267479c""},{""$oid"":""6471ea238c0d64b3c26747a8""},{""$oid"":""6471ea248c0d64b3c26747d2""},{""$oid"":""6471ea268c0d64b3c2674822""},{""$oid"":""6471ea278c0d64b3c2674832""},{""$oid"":""6471ea278c0d64b3c2674848""},{""$oid"":""6471ea288c0d64b3c2674858""},{""$oid"":""6471ea2b8c0d64b3c26748ce""},{""$oid"":""6471ea2b8c0d64b3c26748d6""},{""$oid"":""6471ea318c0d64b3c26749d8""},{""$oid"":""6471ea328c0d64b3c2674a18""},{""$oid"":""6471ea338c0d64b3c2674a1e""},{""$oid"":""6471ea338c0d64b3c2674a24""},{""$oid"":""6471ea348c0d64b3c2674a58""},{""$oid"":""6471ea358c0d64b3c2674a7c""},{""$oid"":""6471ea358c0d64b3c2674a90""},{""$oid"":""6471ea358c0d64b3c2674a92""},{""$oid"":""6471ea368c0d64b3c2674aa4""}]"
20,6471ea1d8c0d64b3c267467e,38,일교,1,Subject-85,"[{""$oid"":""6471ea1f8c0d64b3c26746fe""},{""$oid"":""6471ea228c0d64b3c2674762""},{""$oid"":""6471ea228c0d64b3c2674774""},{""$oid"":""6471ea228c0d64b3c2674780""},{""$oid"":""6471ea238c0d64b3c26747a6""},{""$oid"":""6471ea258c0d64b3c26747f6""},{""$oid"":""6471ea288c0d64b3c2674854""},{""$oid"":""6471ea298c0d64b3c267487a""},{""$oid"":""6471ea298c0d64b3c267487c""},{""$oid"":""6471ea2a8c0d64b3c26748be""},{""$oid"":""6471ea2a8c0d64b3c26748c8""},{""$oid"":""6471ea2b8c0d64b3c26748d0""},{""$oid"":""6471ea2b8c0d64b3c26748e4""},{""$oid"":""6471ea2c8c0d64b3c2674908""},{""$oid"":""6471ea2d8c0d64b3c267493c""},{""$oid"":""6471ea2e8c0d64b3c267494c""},{""$oid"":""6471ea2e8c0d64b3c2674950""},{""$oid"":""6471ea2f8c0d64b3c2674986""},{""$oid"":""6471ea2f8c0d64b3c2674988""},{""$oid"":""6471ea328c0d64b3c2674a08""},{""$oid"":""6471ea338c0d64b3c2674a32""},{""$oid"":""6471ea338c0d64b3c2674a34""},{""$oid"":""6471ea348c0d64b3c2674a54""},{""$oid"":""6471ea348c0d64b3c2674a56""},{""$oid"":""6471ea368c0d64b3c2674aa0""},{""$oid"":""6471ea368c0d64b3c2674aa2""},{""$oid"":""6471ea368c0d64b3c2674aaa""},{""$oid"":""6471ea368c0d64b3c2674aba""},{""$oid"":""6471ea378c0d64b3c2674ac4""},{""$oid"":""6471ea388c0d64b3c2674ae8""},{""$oid"":""6471ea388c0d64b3c2674af2""},{""$oid"":""6471ea388c0d64b3c2674b06""},{""$oid"":""6471ea398c0d64b3c2674b18""},{""$oid"":""6471ea398c0d64b3c2674b1c""},{""$oid"":""6471ea398c0d64b3c2674b32""},{""$oid"":""6471ea3a8c0d64b3c2674b3e""},{""$oid"":""6471ea3a8c0d64b3c2674b44""}]"
18,6471ea1d8c0d64b3c2674680,33,일교,3,Subject-86,"[{""$oid"":""6471ea1d8c0d64b3c26746b2""},{""$oid"":""6471ea1e8c0d64b3c26746da""},{""$oid"":""6471ea228c0d64b3c267476a""},{""$oid"":""6471ea228c0d64b3c2674770""},{""$oid"":""6471ea238c0d64b3c267479a""},{""$oid"":""6471ea278c0d64b3c2674840""},{""$oid"":""6471ea278c0d64b3c267484e""},{""$oid"":""6471ea288c0d64b3c2674856""},{""$oid"":""6471ea298c0d64b3c2674882""},{""$oid"":""6471ea298c0d64b3c26748a0""},{""$oid"":""6471ea2a8c0d64b3c26748a8""},{""$oid"":""6471ea2a8c0d64b3c26748aa""},{""$oid"":""6471ea2a8c0d64b3c26748ac""},{""$oid"":""6471ea2a8c0d64b3c26748bc""},{""$oid"":""6471ea2b8c0d64b3c26748d0""},{""$oid"":""6471ea2c8c0d64b3c26748f6""},{""$oid"":""6471ea2c8c0d64b3c267490c""},{""$oid"":""6471ea2e8c0d64b3c267495c""},{""$oid"":""6471ea308c0d64b3c26749ac""},{""$oid"":""6471ea308c0d64b3c26749ba""},{""$oid"":""6471ea318c0d64b3c26749ca""},{""$oid"":""6471ea318c0d64b3c26749d2""},{""$oid"":""6471ea328c0d64b3c26749fe""},{""$oid"":""6471ea328c0d64b3c2674a04""},{""$oid"":""6471ea328c0d64b3c2674a18""},{""$oid"":""6471ea338c0d64b3c2674a32""},{""$oid"":""6471ea338c0d64b3c2674a3e""},{""$oid"":""6471ea348c0d64b3c2674a4c""},{""$oid"":""6471ea348c0d64b3c2674a64""},{""$oid"":""6471ea348c0d64b3c2674a66""},{""$oid"":""6471ea358c0d64b3c2674a70""},{""$oid"":""6471ea358c0d64b3c2674a74""},{""$oid"":""6471ea358c0d64b3c2674a7c""}]"
19,6471ea1d8c0d64b3c2674682,31,공교,1,Subject-87,"[{""$oid"":""6471ea208c0d64b3c2674732""},{""$oid"":""6471ea238c0d64b3c2674788""},{""$oid"":""6471ea238c0d64b3c2674796""},{""$oid"":""6471ea238c0d64b3c26747ae""},{""$oid"":""6471ea248c0d64b3c26747b4""},{""$oid"":""6471ea248c0d64b3c26747ca""},{""$oid"":""6471ea258c0d64b3c26747e6""},{""$oid"":""6471ea268c0d64b3c2674802""},{""$oid"":""6471ea268c0d64b3c267480e""},{""$oid"":""6471ea268c0d64b3c2674826""},{""$oid"":""6471ea278c0d64b3c2674834""},{""$oid"":""6471ea288c0d64b3c2674856""},{""$oid"":""6471ea288c0d64b3c2674868""},{""$oid"":""6471ea2b8c0d64b3c26748d4""},{""$oid"":""6471ea2c8c0d64b3c26748f8""},{""$oid"":""6471ea2c8c0d64b3c26748fc""},{""$oid"":""6471ea2d8c0d64b3c267492c""},{""$oid"":""6471ea2e8c0d64b3c2674952""},{""$oid"":""6471ea2f8c0d64b3c267498e""},{""$oid"":""6471ea2f8c0d64b3c2674990""},{""$oid"":""6471ea308c0d64b3c26749a4""},{""$oid"":""6471ea318c0d64b3c26749cc""},{""$oid"":""6471ea328c0d64b3c2674a16""},{""$oid"":""6471ea338c0d64b3c2674a2e""},{""$oid"":""6471ea338c0d64b3c2674a36""},{""$oid"":""6471ea338c0d64b3c2674a38""},{""$oid"":""6471ea348c0d64b3c2674a42""},{""$oid"":""6471ea348c0d64b3c2674a48""},{""$oid"":""6471ea348c0d64b3c2674a5a""},{""$oid"":""6471ea358c0d64b3c2674a86""},{""$oid"":""6471ea358c0d64b3c2674a8c""}]"
20,6471ea1d8c0d64b3c2674684,38,전선,2,Subject-88,"[{""$oid"":""6471ea1e8c0d64b3c26746cc""},{""$oid"":""6471ea1f8c0d64b3c2674706""},{""$oid"":""6471ea1f8c0d64b3c2674708""},{""$oid"":""6471ea208c0d64b3c267472a""},{""$oid"":""6471ea218c0d64b3c267474a""},{""$oid"":""6471ea228c0d64b3c2674770""},{""$oid"":""6471ea238c0d64b3c267479e""},{""$oid"":""6471ea238c0d64b3c26747a2""},{""$oid"":""6471ea258c0d64b3c26747ec""},{""$oid"":""6471ea268c0d64b3c267481a""},{""$oid"":""6471ea278c0d64b3c267482c""},{""$oid"":""6471ea288c0d64b3c2674878""},{""$oid"":""6471ea2c8c0d64b3c26748fe""},{""$oid"":""6471ea2c8c0d64b3c2674908""},{""$oid"":""6471ea2e8c0d64b3c2674950""},{""$oid"":""6471ea2e8c0d64b3c2674956""},{""$oid"":""6471ea2f8c0d64b3c2674980""},{""$oid"":""6471ea348c0d64b3c2674a46""},{""$oid"":""6471ea348c0d64b3c2674a4a""},{""$oid"":""6471ea358c0d64b3c2674a8e""},{""$oid"":""6471ea368c0d64b3c2674a9e""},{""$oid"":""6471ea368c0d64b3c2674aa6""},{""$oid"":""6471ea368c0d64b3c2674ab0""},{""$oid"":""6471ea368c0d64b3c2674ab4""},{""$oid"":""6471ea378c0d64b3c2674ac2""},{""$oid"":""6471ea388c0d64b3c2674ae8""},{""$oid"":""6471ea388c0d64b3c2674aec""},{""$oid"":""6471ea388c0d64b3c2674b02""},{""$oid"":""6471ea388c0d64b3c2674b04""},{""$oid"":""6471ea388c0d64b3c2674b0a""},{""$oid"":""6471ea398c0d64b3c2674b16""},{""$oid"":""6471ea398c0d64b3c2674b32""},{""$oid"":""6471ea398c0d64b3c2674b3a""},{""$oid"":""6471ea3a8c0d64b3c2674b42""}]"
23,6471ea1d8c0d64b3c2674686,39,일교,3,Subject-89,"[{""$oid"":""6471ea1e8c0d64b3c26746c2""},{""$oid"":""6471ea1e8c0d64b3c26746de""},{""$oid"":""6471ea1e8c0d64b3c26746e4""},{""$oid"":""6471ea1f8c0d64b3c26746f8""},{""$oid"":""6471ea208c0d64b3c2674718""},{""$oid"":""6471ea208c0d64b3c2674728""},{""$oid"":""6471ea218c0d64b3c2674754""},{""$oid"":""6471ea228c0d64b3c2674760""},{""$oid"":""6471ea228c0d64b3c2674766""},{""$oid"":""6471ea238c0d64b3c26747aa""},{""$oid"":""6471ea238c0d64b3c26747ac""},{""$oid"":""6471ea258c0d64b3c26747e8""},{""$oid"":""6471ea268c0d64b3c267481c""},{""$oid"":""6471ea288c0d64b3c2674860""},{""$oid"":""6471ea288c0d64b3c2674868""},{""$oid"":""6471ea2d8c0d64b3c2674924""},{""$oid"":""6471ea2d8c0d64b3c2674930""},{""$oid"":""6471ea2e8c0d64b3c267495a""},{""$oid"":""6471ea2e8c0d64b3c267496e""},{""$oid"":""6471ea2f8c0d64b3c2674978""},{""$oid"":""6471ea2f8c0d64b3c2674986""},{""$oid"":""6471ea318c0d64b3c26749ec""},{""$oid"":""6471ea328c0d64b3c2674a12""},{""$oid"":""6471ea338c0d64b3c2674a22""},{""$oid"":""6471ea338c0d64b3c2674a2e""},{""$oid"":""6471ea338c0d64b3c2674a34""},{""$oid"":""6471ea358c0d64b3c2674a70""},{""$oid"":""6471ea358c0d64b3c2674a78""},{""$oid"":""6471ea358c0d64b3c2674a7a""},{""$oid"":""6471ea368c0d64b3c2674abc""},{""$oid"":""6471ea378c0d64b3c2674aca""},{""$oid"":""6471ea388c0d64b3c2674af6""},{""$oid"":""6471ea388c0d64b3c2674b08""},{""$oid"":""6471ea388c0d64b3c2674b0c""},{""$oid"":""6471ea398c0d64b3c2674b26""},{""$oid"":""6471ea398c0d64b3c2674b32""},{""$oid"":""6471ea398c0d64b3c2674b36""},{""$oid"":""6471ea398c0d64b3c2674b3a""},{""$oid"":""6471ea3a8c0d64b3c2674b3c""}]"
16,6471ea1d8c0d64b3c2674688,25,전공,1,Subject-90,"[{""$oid"":""6471ea1d8c0d64b3c267469e""},{""$oid"":""6471ea1e8c0d64b3c26746e4""},{""$oid"":""6471ea208c0d64b3c2674712""},{""$oid"":""6471ea208c0d64b3c2674718""},{""$oid"":""6471ea208c0d64b3c267472c""},{""$oid"":""6471ea228c0d64b3c267477c""},{""$oid"":""6471ea2a8c0d64b3c26748c0""},{""$oid"":""6471ea2b8c0d64b3c26748de""},{""$oid"":""6471ea2c8c0d64b3c267491c""},{""$oid"":""6471ea308c0d64b3c26749a4""},{""$oid"":""6471ea318c0d64b3c26749ee""},{""$oid"":""6471ea328c0d64b3c26749f2""},{""$oid"":""6471ea328c0d64b3c2674a00""},{""$oid"":""6471ea328c0d64b3c2674a0a""},{""$oid"":""6471ea328c0d64b3c2674a16""},{""$oid"":""6471ea338c0d64b3c2674a2c""},{""$oid"":""6471ea348c0d64b3c2674a48""},{""$oid"":""6471ea348c0d64b3c2674a52""},{""$oid"":""6471ea368c0d64b3c2674aa2""},{""$oid"":""6471ea368c0d64b3c2674aa8""},{""$oid"":""6471ea368c0d64b3c2674ab6""},{""$oid"":""6471ea378c0d64b3c2674ace""},{""$oid"":""6471ea378c0d64b3c2674ae4""},{""$oid"":""6471ea388c0d64b3c2674aee""},{""$oid"":""6471ea388c0d64b3c2674af8""}]"
25,6471ea1d8c0d64b3c267468a,33,전선,3,Subject-91,"[{""$oid"":""6471ea1d8c0d64b3c267469e""},{""$oid"":""6471ea1e8c0d64b3c26746d6""},{""$oid"":""6471ea1e8c0d64b3c26746e0""},{""$oid"":""6471ea208c0d64b3c2674710""},{""$oid"":""6471ea218c0d64b3c2674756""},{""$oid"":""6471ea218c0d64b3c267475c""},{""$oid"":""6471ea248c0d64b3c26747c0""},{""$oid"":""6471ea248c0d64b3c26747d8""},{""$oid"":""6471ea258c0d64b3c26747e2""},{""$oid"":""6471ea268c0d64b3c267481c""},{""$oid"":""6471ea298c0d64b3c2674880""},{""$oid"":""6471ea2a8c0d64b3c26748aa""},{""$oid"":""6471ea2b8c0d64b3c26748ce""},{""$oid"":""6471ea2b8c0d64b3c26748d8""},{""$oid"":""6471ea2b8c0d64b3c26748dc""},{""$oid"":""6471ea2d8c0d64b3c267493a""},{""$oid"":""6471ea2e8c0d64b3c267494c""},{""$oid"":""6471ea2f8c0d64b3c2674992""},{""$oid"":""6471ea2f8c0d64b3c267499a""},{""$oid"":""6471ea308c0d64b3c26749a0""},{""$oid"":""6471ea318c0d64b3c26749d6""},{""$oid"":""6471ea318c0d64b3c26749e6""},{""$oid"":""6471ea328c0d64b3c2674a16""},{""$oid"":""6471ea338c0d64b3c2674a22""},{""$oid"":""6471ea338c0d64b3c2674a30""},{""$oid"":""6471ea348c0d64b3c2674a46""},{""$oid"":""6471ea348c0d64b3c2674a56""},{""$oid"":""6471ea358c0d64b3c2674a74""},{""$oid"":""6471ea358c0d64b3c2674a84""},{""$oid"":""6471ea368c0d64b3c2674aaa""},{""$oid"":""6471ea378c0d64b3c2674ae0""},{""$oid"":""6471ea378c0d64b3c2674ae2""},{""$oid"":""6471ea378c0d64b3c2674ae4""}]"
